ID,GMT_YEAR,GMT_MONTH,AVGDEPTH,DECDEG_BEGLAT,DECDEG_BEGLON,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,BOTTSUB,LOGGED_SPECIES_NAME,EXPCATCHNUM
196803010200010075,1968,3,106.0,39.283333,-72.75,5.0,,8.7,,3,BUTTERFISH,5.0
196803010200040084,1968,3,80.0,39.983333,-72.116667,4.0,,8.0,,3,BUTTERFISH,17.0
196803010300020074,1968,3,117.0,39.366667,-72.616667,7.0,,10.0,,3,BUTTERFISH,11.0
196803010300040082,1968,3,148.0,39.566666999999995,-72.18333299999999,4.5,,11.0,,2,BUTTERFISH,29.0
196803010400020078,1968,3,191.0,39.3,-72.366667,5.3,,10.9,,3,BUTTERFISH,2.0
196803010400030081,1968,3,215.0,39.55,-72.35,6.6,,,,3,BUTTERFISH,1.0
196803010400040083,1968,3,201.0,39.733333,-71.93333299999999,4.7,,9.8,,2,BUTTERFISH,5.0
196803010700010089,1968,3,165.0,40.116667,-71.083333,3.7,,11.3,,3,BUTTERFISH,1.0
196803010700020090,1968,3,140.0,40.15,-70.93333299999999,3.5,,10.8,,3,BUTTERFISH,54.0
196803010700030093,1968,3,131.0,40.1,-70.56666700000001,4.8,,11.2,,3,BUTTERFISH,97.0
196803010700040094,1968,3,115.0,40.283333,-70.783333,3.5,,10.0,,3,BUTTERFISH,11.0
196803011100010100,1968,3,152.0,40.083333,-70.166667,4.4,,11.2,,3,BUTTERFISH,107.0
196803011100020102,1968,3,145.0,40.083333,-70.0,4.1,,11.1,,3,BUTTERFISH,4050.0
196803011100030103,1968,3,135.0,39.983333,-69.666667,5.1,,10.4,,2,BUTTERFISH,32.0
196803011100040105,1968,3,149.0,40.116667,-69.1,4.5,,10.5,,3,BUTTERFISH,104.0
196803011200010101,1968,3,191.0,39.983333,-70.116667,4.0,,11.4,,1,BUTTERFISH,36.0
196803011200020104,1968,3,248.0,39.966667,-69.283333,5.9,,,,3,BUTTERFISH,76.0
196803011300050115,1968,3,112.0,40.65,-67.233333,4.0,,9.9,,3,BUTTERFISH,4.0
196803011300070117,1968,3,103.0,40.816666999999995,-66.9,3.4,,6.1,,3,BUTTERFISH,3.0
196803011400030114,1968,3,153.0,40.516667,-67.383333,4.1,,10.7,,3,BUTTERFISH,5.0
196803011400040116,1968,3,133.0,40.716667,-66.9,6.4,,11.3,,3,BUTTERFISH,3.0
196803011500040113,1968,3,228.0,40.5,-67.43333299999999,4.1,,11.2,,3,BUTTERFISH,2.0
196803016200010035,1968,3,55.0,35.633333,-74.916667,6.4,,9.9,,3,BUTTERFISH,13.0
196803016200020040,1968,3,69.0,36.316666999999995,-74.866667,8.8,,8.7,,3,BUTTERFISH,3744.0
196803016300010037,1968,3,115.0,35.766667,-74.85,7.0,,10.0,,3,BUTTERFISH,45.0
196803016500040043,1968,3,47.0,36.9,-74.883333,6.8,,8.0,,3,BUTTERFISH,11.0
196803016600010044,1968,3,59.0,37.0,-74.81666700000001,6.7,,7.2,,3,BUTTERFISH,150.0
196803016600020045,1968,3,58.0,37.033333,-74.81666700000001,6.8,,7.3,,3,BUTTERFISH,85.0
196803016600040050,1968,3,64.0,37.583333,-74.633333,6.4,,7.3,,3,BUTTERFISH,7.0
196803016700010042,1968,3,115.0,36.7,-74.7,8.2,,10.3,,3,BUTTERFISH,2.0
196803016700020049,1968,3,137.0,37.333333,-74.5,7.6,,10.1,,3,BUTTERFISH,728.0
196803016800010041,1968,3,274.0,36.533333,-74.733333,9.2,,,,3,BUTTERFISH,95.0
196803017000010052,1968,3,58.0,37.766667,-74.466667,5.3,,6.3,,3,BUTTERFISH,1.0
196803017000020054,1968,3,98.0,37.966667,-74.15,6.8,,7.2,,3,BUTTERFISH,7.0
196803017100010056,1968,3,137.0,37.933333000000005,-74.05,6.4,,9.3,,3,BUTTERFISH,390.0
196803017100030061,1968,3,126.0,38.333333,-73.666667,6.5,,8.5,,3,BUTTERFISH,16.0
196803017200010053,1968,3,232.0,37.65,-74.25,7.8,,,,3,BUTTERFISH,1.0
196803017200020057,1968,3,221.0,38.016667,-73.916667,6.3,,9.2,,3,BUTTERFISH,8.0
196803017400010064,1968,3,80.0,38.716667,-73.333333,6.8,,7.9,,3,BUTTERFISH,1.0
196803017400020070,1968,3,87.0,39.15,-72.833333,6.5,,8.2,,3,BUTTERFISH,3.0
196803017500020066,1968,3,141.0,38.733333,-73.116667,7.0,,10.1,,3,BUTTERFISH,339.0
196803017500030069,1968,3,123.0,39.066666999999995,-72.8,6.5,,9.1,,3,BUTTERFISH,6.0
196803017600020067,1968,3,201.0,38.783333,-73.05,6.7,,10.0,,3,BUTTERFISH,55.0
196902010200040077,1969,3,82.0,39.883333,-72.166667,5.5,,9.7,,3,BUTTERFISH,1.0
196902010200050078,1969,3,78.0,40.05,-71.966667,4.9,,9.1,,3,BUTTERFISH,1.0
196902010300020075,1969,3,116.0,39.65,-72.25,5.8,,10.9,,3,BUTTERFISH,10.0
196902010300030079,1969,3,124.0,39.916667,-71.75,5.3,,10.0,,3,BUTTERFISH,14.0
196902010400020070,1969,3,267.0,39.25,-72.383333,9.4,,10.7,,3,BUTTERFISH,4.0
196902010600010080,1969,3,78.0,40.083333,-71.75,4.5,,8.5,,3,BUTTERFISH,1.0
196902010600020084,1969,3,103.0,40.1,-71.35,4.7,,10.1,,3,BUTTERFISH,8.0
196902010600030081,1969,3,81.0,40.2,-71.7,4.0,,8.4,,3,BUTTERFISH,1.0
196902010600040083,1969,3,93.0,40.266667,-71.266667,4.1,,8.0,,3,BUTTERFISH,4.0
196902010600050091,1969,3,90.0,40.383333,-70.666667,4.4,,7.0,,3,BUTTERFISH,11.0
196902010700010089,1969,3,127.0,40.083333,-70.533333,5.2,,11.1,,3,BUTTERFISH,5635.0
196902010700020087,1969,3,172.0,40.083333,-71.116667,5.5,,10.7,,3,BUTTERFISH,10.0
196902010700030090,1969,3,130.0,40.15,-70.68333299999999,4.2,,10.4,,3,BUTTERFISH,55.0
196902010800010085,1969,3,236.0,39.916667,-71.43333299999999,5.6,,10.9,,3,BUTTERFISH,1.0
196902010800030088,1969,3,339.0,40.016667,-70.516667,6.1,,,,3,BUTTERFISH,1.0
196902011100010098,1969,3,146.0,39.95,-69.85,8.2,,11.8,,2,BUTTERFISH,191.0
196902011100030096,1969,3,120.0,40.166667,-70.383333,5.8,,9.7,,3,BUTTERFISH,103.0
196902011300020120,1969,3,98.0,40.616667,-67.4,5.1,,7.1,,3,BUTTERFISH,1.0
196902011300050125,1969,3,91.0,40.766667,-67.43333299999999,5.2,,6.0,,3,BUTTERFISH,1.0
196902011300060124,1969,3,95.0,40.766667,-67.18333299999999,6.6,,6.5,,3,BUTTERFISH,29.0
196902011400010114,1969,3,150.0,40.3,-68.31666700000001,7.8,,11.2,,3,BUTTERFISH,20.0
196902011400020115,1969,3,154.0,40.366667,-68.18333299999999,6.0,,,,3,BUTTERFISH,54.0
196902011400030121,1969,3,146.0,40.5,-67.366667,6.1,,9.1,,3,BUTTERFISH,1.0
196902011400040123,1969,3,126.0,40.566666999999995,-67.233333,7.0,,10.7,,3,BUTTERFISH,407.0
196902011500020122,1969,3,202.0,40.5,-67.18333299999999,8.3,,12.0,,3,BUTTERFISH,8.0
196902011900010116,1969,3,52.0,40.816666999999995,-68.3,4.8,,4.9,,3,BUTTERFISH,3.0
196902013600080232,1969,4,234.0,44.233333,-67.43333299999999,3.0,,6.5,,2,BUTTERFISH,1.0
196902016200010044,1969,3,71.0,35.833333,-74.93333299999999,6.1,,6.0,,3,BUTTERFISH,76.0
196902016200020048,1969,3,86.0,36.2,-74.866667,5.8,,6.3,,3,BUTTERFISH,87.0
196902016300010045,1969,3,139.0,35.916667,-74.833333,6.7,,9.2,,3,BUTTERFISH,456.0
196902016300020046,1969,3,113.0,36.033333,-74.8,6.4,,9.5,,3,BUTTERFISH,15.0
196902016400010049,1969,3,281.0,36.3,-74.783333,7.4,,11.5,,3,BUTTERFISH,54.0
196902016400020047,1969,3,188.0,36.083333,-74.733333,6.4,,,,3,BUTTERFISH,17.0
196902016600030033,1969,3,80.0,37.5,-74.583333,5.1,,,,3,BUTTERFISH,8.0
196902016700010051,1969,3,141.0,36.516667,-74.75,7.2,,10.7,,3,BUTTERFISH,12.0
196902016700020054,1969,3,124.0,37.316666999999995,-74.5,8.2,,10.2,,3,BUTTERFISH,19.0
196902016800010052,1969,3,188.0,36.65,-74.7,8.9,,,,3,BUTTERFISH,1.0
196902017000040062,1969,3,110.0,38.433333000000005,-73.483333,6.2,,10.5,,3,BUTTERFISH,35.0
196902017100020063,1969,3,159.0,38.4,-73.416667,8.2,,13.3,,3,BUTTERFISH,2.0
196902017500010064,1969,3,123.0,38.533333,-73.31666700000001,9.0,,9.3,,3,BUTTERFISH,11.0
196902017600010065,1969,3,177.0,38.533333,-73.283333,9.1,,9.9,,3,BUTTERFISH,139.0
197003010300010233,1970,4,143.0,39.2,-72.583333,7.5,,12.3,,3,BUTTERFISH,121.0
197003010300030231,1970,4,131.0,39.4,-72.383333,6.3,,11.3,,3,BUTTERFISH,72.0
197003010300050209,1970,4,144.0,39.883333,-71.85,6.4,,10.8,,2,BUTTERFISH,2.0
197003010300060291,1970,4,142.0,39.266667,-72.583333,8.2,,12.1,,3,BUTTERFISH,1.0
197003010300070290,1970,4,139.0,39.2,-72.6,8.7,,12.0,,3,BUTTERFISH,1.0
197003010400010234,1970,4,189.0,39.183333000000005,-72.5,8.0,,12.5,,3,BUTTERFISH,10.0
197003010600010207,1970,4,102.0,39.966667,-71.666667,6.2,,8.8,,3,BUTTERFISH,90.0
197003010600020206,1970,4,95.0,40.033333,-71.666667,5.8,,6.2,,3,BUTTERFISH,2.0
197003010700010208,1970,4,129.0,39.916667,-71.7,6.4,,10.3,,3,BUTTERFISH,26.0
197003010700020198,1970,4,154.0,40.083333,-70.883333,5.8,,11.4,,3,BUTTERFISH,2.0
197003010700030201,1970,4,146.0,40.083333,-71.233333,6.0,,10.3,,3,BUTTERFISH,5.0
197003010800010200,1970,4,234.0,39.983333,-71.3,6.3,,11.0,,3,BUTTERFISH,16.0
197003011000090175,1970,4,101.0,40.083333,-69.466667,5.2,,7.5,,3,BUTTERFISH,1.0
197003011100010178,1970,4,151.0,39.966667,-69.866667,6.9,,12.3,,1,BUTTERFISH,4.0
197003011100020177,1970,4,143.0,39.983333,-69.733333,8.0,,11.3,,2,BUTTERFISH,6.0
197003011100030179,1970,4,165.0,40.083333,-70.15,5.7,,12.1,,3,BUTTERFISH,4.0
197003011100040169,1970,4,128.0,40.233333,-68.8,5.8,,10.6,,3,BUTTERFISH,213.0
197003011200020180,1970,4,261.0,40.016667,-70.266667,7.7,,10.7,,3,BUTTERFISH,2.0
197003011200030181,1970,4,209.0,40.033333,-70.35,7.6,,12.0,,3,BUTTERFISH,2.0
197003011400010167,1970,4,140.0,40.35,-68.266667,5.5,,9.9,,3,BUTTERFISH,24.0
197003011400020165,1970,4,135.0,40.55,-67.35,4.9,,10.8,,3,BUTTERFISH,4.0
197003011400030164,1970,4,146.0,40.633333,-67.1,7.0,,10.4,,3,BUTTERFISH,9.0
197003011400040163,1970,4,116.0,40.683333000000005,-67.06666700000001,6.8,,10.7,,3,BUTTERFISH,5.0
197003011600010035,1970,3,91.0,40.983333,-66.6,3.8,,5.3,,3,BUTTERFISH,5.0
197003011800010034,1970,3,203.0,40.966667,-66.45,3.6,,9.2,,3,BUTTERFISH,11.0
197003013100050115,1970,4,128.0,42.6,-66.3,2.3,,5.2,,3,BUTTERFISH,1.0
197003016100010276,1970,4,36.0,35.75,-75.116667,12.1,,8.4,,3,BUTTERFISH,1.0
197003016100020275,1970,4,37.0,36.233333,-75.266667,12.2,,8.2,,3,BUTTERFISH,3.0
197003016200010278,1970,4,88.0,35.933333000000005,-74.866667,9.6,,9.1,,3,BUTTERFISH,196.0
197003016300010279,1970,4,141.0,35.916667,-74.833333,9.8,,15.8,,3,BUTTERFISH,867.0
197003016300020280,1970,4,183.0,36.016667,-74.783333,12.1,,12.8,,3,BUTTERFISH,231.0
197003016400010281,1970,4,232.0,36.1,-74.716667,11.8,,,,3,BUTTERFISH,501.0
197003016400020282,1970,4,188.0,36.316666999999995,-74.8,13.4,,12.7,,3,BUTTERFISH,935.0
197003016500010272,1970,4,33.0,36.8,-75.18333299999999,9.3,,7.4,,3,BUTTERFISH,2.0
197003016500030271,1970,4,32.0,37.15,-75.18333299999999,1.0,,,,3,BUTTERFISH,2.0
197003016500040270,1970,4,37.0,37.45,-75.283333,10.1,,7.2,,3,BUTTERFISH,2.0
197003016500050269,1970,4,40.0,37.533333,-74.93333299999999,7.8,,7.1,,3,BUTTERFISH,47.0
197003016600010284,1970,4,65.0,36.75,-74.783333,10.0,,6.8,,3,BUTTERFISH,15.0
197003016600040264,1970,4,105.0,37.516667,-74.366667,7.2,,12.0,,3,BUTTERFISH,651.0
197003016700010283,1970,4,151.0,36.516667,-74.733333,10.7,,13.0,,3,BUTTERFISH,342.0
197003017000010262,1970,4,94.0,37.8,-74.266667,5.2,,7.1,,3,BUTTERFISH,3.0
197003017000040247,1970,4,82.0,38.416667,-73.733333,6.6,,7.8,,3,BUTTERFISH,7.0
197003017100010261,1970,4,120.0,37.916667,-74.083333,7.8,,12.2,,3,BUTTERFISH,52.0
197003017100030248,1970,4,126.0,38.266667,-73.716667,7.0,,12.7,,3,BUTTERFISH,194.0
197003017500010244,1970,4,128.0,38.583333,-73.25,6.8,,12.7,,3,BUTTERFISH,49.0
197003017500020243,1970,4,126.0,38.75,-73.1,6.3,,12.0,,3,BUTTERFISH,54.0
197003017500030240,1970,4,119.0,39.0,-72.833333,5.8,,11.3,,3,BUTTERFISH,7.0
197003017500040288,1970,4,136.0,39.1,-72.75,8.7,,13.6,,3,BUTTERFISH,14.0
197003017600010245,1970,4,330.0,38.5,-73.283333,7.9,,10.2,,3,BUTTERFISH,2.0
197003017600020241,1970,4,261.0,38.983333,-72.81666700000001,5.8,,11.0,,3,BUTTERFISH,1.0
197101010200010186,1971,4,102.0,39.35,-72.68333299999999,7.2,,9.7,,3,BUTTERFISH,22.0
197101010200030192,1971,4,96.0,39.75,-72.25,5.9,,14.3,,3,BUTTERFISH,5.0
197101010200040193,1971,4,83.0,39.916667,-72.25,5.5,,9.2,,3,BUTTERFISH,50.0
197101010200050194,1971,4,96.0,39.966667,-71.833333,5.0,,12.3,,3,BUTTERFISH,2.0
197101010300020187,1971,4,150.0,39.35,-72.35,8.3,,10.9,,3,BUTTERFISH,16.0
197101010300030191,1971,4,117.0,39.633333,-72.266667,5.1,,10.5,,3,BUTTERFISH,3.0
197101010400010182,1971,4,236.0,39.183333000000005,-72.533333,7.7,,,,3,BUTTERFISH,14.0
197101010600010015,1971,3,100.0,39.983333,-71.666667,5.7,,9.5,,3,BUTTERFISH,4.0
197101010600020011,1971,3,86.0,40.333333,-71.25,3.4,,11.3,,3,BUTTERFISH,2.0
197101010600030012,1971,3,92.0,40.35,-71.116667,3.2,,,,3,BUTTERFISH,3.0
197101010600060010,1971,3,81.0,40.416667,-71.31666700000001,3.4,,10.4,,3,BUTTERFISH,3.0
197101010800010016,1971,3,286.0,39.966667,-71.31666700000001,5.7,,9.5,,3,BUTTERFISH,2.0
197101011000040021,1971,3,90.0,40.333333,-70.283333,4.0,,9.2,,3,BUTTERFISH,3.0
197101011100010025,1971,3,131.0,40.016667,-69.81666700000001,4.1,,12.0,,2,BUTTERFISH,34.0
197101011100020023,1971,3,148.0,40.083333,-70.05,3.9,,12.0,,3,BUTTERFISH,37.0
197101011100030022,1971,3,152.0,40.083333,-70.233333,4.4,,12.0,,3,BUTTERFISH,22.0
197101011200010026,1971,3,327.0,39.916667,-69.55,3.9,,7.1,,3,BUTTERFISH,3.0
197101011400020050,1971,3,145.0,40.433333000000005,-67.883333,3.8,,11.0,,3,BUTTERFISH,4.0
197101011400040056,1971,3,115.0,40.666667,-67.1,4.4,,9.7,,3,BUTTERFISH,13.0
197101012900060314,1971,4,183.0,42.483333,-66.0,,,,,3,BUTTERFISH,1.0
197101016100010155,1971,4,33.0,35.683333000000005,-75.2,8.1,,8.0,,3,BUTTERFISH,125.0
197101016100020154,1971,4,37.0,36.116667,-75.083333,9.6,,9.0,,3,BUTTERFISH,108.0
197101016100040152,1971,4,29.0,36.45,-75.116667,8.3,,8.0,,3,BUTTERFISH,1502.0
197101016200010157,1971,4,78.0,36.0,-74.866667,8.5,,9.4,,3,BUTTERFISH,191.0
197101016200020158,1971,4,75.0,36.05,-74.866667,8.9,,9.7,,3,BUTTERFISH,7.0
197101016300010156,1971,4,146.0,36.033333,-74.766667,9.2,,9.6,,3,BUTTERFISH,38.0
197101016300020160,1971,4,137.0,36.183333000000005,-74.783333,10.3,,9.8,,3,BUTTERFISH,227.0
197101016500010151,1971,4,28.0,36.616667,-75.333333,7.0,,6.9,,3,BUTTERFISH,48.0
197101016500040146,1971,4,51.0,37.033333,-74.883333,7.2,,7.6,,3,BUTTERFISH,4.0
197101016500070144,1971,4,54.0,37.35,-74.716667,9.2,,8.9,,3,BUTTERFISH,9.0
197101016600010162,1971,4,91.0,36.833333,-74.7,8.7,,9.0,,3,BUTTERFISH,25.0
197101016600030143,1971,4,59.0,37.55,-74.666667,7.8,,7.6,,3,BUTTERFISH,4.0
197101016700010164,1971,4,169.0,37.116667,-74.55,8.0,,9.7,,3,BUTTERFISH,1230.0
197101016700020166,1971,4,117.0,37.483333,-74.383333,8.0,,11.0,,3,BUTTERFISH,5.0
197101016800010163,1971,4,206.0,36.983333,-74.616667,,,,,3,BUTTERFISH,169.0
197101017100010171,1971,4,136.0,38.0,-73.983333,7.4,,11.2,,3,BUTTERFISH,29.0
197101017100020173,1971,4,128.0,38.216667,-73.733333,7.6,,11.3,,3,BUTTERFISH,1.0
197101017200020174,1971,4,238.0,38.266667,-73.633333,9.0,,9.0,,3,BUTTERFISH,10.0
197101017400010175,1971,4,90.0,38.55,-73.4,7.8,,,,3,BUTTERFISH,44.0
197101017400020177,1971,4,88.0,38.716667,-73.25,7.8,,9.5,,3,BUTTERFISH,154.0
197101017400050181,1971,4,102.0,38.95,-72.93333299999999,7.4,,10.7,,3,BUTTERFISH,120.0
197101017500010179,1971,4,139.0,38.716667,-73.1,9.1,,11.5,,3,BUTTERFISH,105.0
197101017600020180,1971,4,293.0,38.8,-72.966667,8.3,,,,3,BUTTERFISH,2.0
197202010200010018,1972,3,64.0,40.216667,-72.016667,6.0,,6.0,,3,BUTTERFISH,3.0
197202010200020017,1972,3,70.0,40.15,-71.95,6.7,,6.8,,3,BUTTERFISH,4.0
197202010200030027,1972,3,65.0,39.916667,-72.5,8.0,,8.7,,3,BUTTERFISH,9.0
197202010200040028,1972,3,85.0,39.816666999999995,-72.35,8.6,,10.7,,3,BUTTERFISH,9.0
197202010200050029,1972,3,63.0,39.766667,-72.483333,8.2,,8.4,,3,BUTTERFISH,1.0
197202010300010071,1972,3,141.0,39.833333,-71.9,7.9,,12.7,,3,BUTTERFISH,2.0
197202010300020074,1972,3,132.0,39.683333000000005,-72.116667,6.4,,12.6,,2,BUTTERFISH,4.0
197202010300030078,1972,3,128.0,39.366667,-72.55,9.1,,11.5,,3,BUTTERFISH,100.0
197202010300050075,1972,3,165.0,39.333333,-72.333333,8.5,,11.8,,3,BUTTERFISH,27.0
197202010600040101,1972,3,90.0,40.333333,-71.15,5.7,,9.5,,3,BUTTERFISH,25.0
197202010600050100,1972,3,99.0,40.266667,-71.06666700000001,5.8,,13.5,,3,BUTTERFISH,53.0
197202010600060015,1972,3,87.0,40.3,-71.333333,6.3,,10.7,,3,BUTTERFISH,14.0
197202010600090016,1972,3,87.0,40.066666999999995,-71.766667,7.4,,7.9,,3,BUTTERFISH,35.0
197202010700010104,1972,3,126.0,40.133333,-70.633333,5.5,,12.0,,3,BUTTERFISH,519.0
197202010700020102,1972,3,147.0,40.15,-71.016667,7.8,,12.8,,3,BUTTERFISH,49.0
197202010700030099,1972,3,146.0,40.116667,-71.166667,6.2,,12.2,,3,BUTTERFISH,254.0
197202010700040098,1972,3,161.0,40.083333,-71.216667,6.5,,12.0,,3,BUTTERFISH,44.0
197202010800010103,1972,3,274.0,40.016667,-70.766667,8.5,,13.0,,3,BUTTERFISH,4.0
197202011000020107,1972,3,109.0,40.2,-70.166667,5.3,,12.1,,3,BUTTERFISH,22.0
197202011100010105,1972,3,122.0,40.2,-70.516667,5.7,,12.5,,3,BUTTERFISH,21.0
197202011100020114,1972,3,156.0,40.0,-69.966667,5.1,,9.3,,3,BUTTERFISH,2.0
197202011100040116,1972,3,121.0,40.1,-69.216667,5.2,,10.2,,3,BUTTERFISH,14.0
197202011200040106,1972,3,210.0,40.033333,-70.3,6.2,,12.6,,3,BUTTERFISH,13.0
197202011300050134,1972,3,103.0,40.6,-67.5,5.0,,7.4,,3,BUTTERFISH,1.0
197202011400020127,1972,3,125.0,40.383333,-68.3,5.4,,10.7,,3,BUTTERFISH,1.0
197202011400040129,1972,3,170.0,40.416667,-67.55,11.6,,12.4,,3,BUTTERFISH,1.0
197202011500030136,1972,3,215.0,40.583333,-67.083333,14.0,,11.6,,3,BUTTERFISH,6.0
197202016100010057,1972,3,26.0,36.35,-75.43333299999999,8.8,,8.5,,3,BUTTERFISH,1.0
197202016100020058,1972,3,27.0,36.233333,-75.43333299999999,8.2,,7.9,,3,BUTTERFISH,9.0
197202016100030059,1972,3,31.0,36.1,-75.18333299999999,8.1,,8.2,,3,BUTTERFISH,4.0
197202016200020062,1972,3,73.0,35.716667,-74.916667,12.8,,13.3,,3,BUTTERFISH,2.0
197202016300010065,1972,3,174.0,36.283333,-74.81666700000001,12.0,,11.7,,3,BUTTERFISH,32.0
197202016500020052,1972,3,31.0,37.216667,-75.15,8.5,,8.5,,3,BUTTERFISH,6.0
197202016500050054,1972,3,39.0,36.983333,-75.06666700000001,8.9,,9.1,,3,BUTTERFISH,3.0
197202016500060053,1972,3,26.0,37.083333,-75.333333,8.2,,8.3,,3,BUTTERFISH,5.0
197202016500070055,1972,3,27.0,36.833333,-75.116667,8.7,,8.6,,3,BUTTERFISH,96.0
197202016500080056,1972,3,28.0,36.683333000000005,-75.266667,9.0,,9.0,,3,BUTTERFISH,15.0
197202016600010088,1972,3,95.0,37.283333,-74.616667,8.5,,11.6,,3,BUTTERFISH,6.0
197202016600020089,1972,3,92.0,37.183333000000005,-74.6,9.0,,10.6,,3,BUTTERFISH,16.0
197202016600030090,1972,3,95.0,37.133333,-74.6,9.4,,10.9,,3,BUTTERFISH,3.0
197202016700020067,1972,3,114.0,36.566666999999995,-74.733333,11.7,,16.1,,3,BUTTERFISH,10.0
197202016800020068,1972,3,275.0,36.6,-74.68333299999999,11.5,,11.5,,3,BUTTERFISH,1.0
197202016900010040,1972,3,46.0,38.666667,-74.016667,7.0,,9.0,,3,BUTTERFISH,2.0
197202016900030043,1972,3,53.0,38.283333,-74.216667,7.3,,9.9,,3,BUTTERFISH,10.0
197202016900040045,1972,3,45.0,38.183333000000005,-74.35,7.6,,7.6,,3,BUTTERFISH,10.0
197202016900070048,1972,3,45.0,37.933333000000005,-74.583333,8.1,,8.7,,3,BUTTERFISH,29.0
197202017000010041,1972,3,70.0,38.433333000000005,-73.75,8.0,,11.0,,3,BUTTERFISH,50.0
197202017000020042,1972,3,60.0,38.383333,-73.966667,7.4,,10.6,,3,BUTTERFISH,130.0
197202017000030049,1972,3,67.0,37.866667,-74.31666700000001,9.8,,10.1,,3,BUTTERFISH,33457.0
197202017200020094,1972,3,190.0,37.75,-74.18333299999999,7.8,,11.8,,3,BUTTERFISH,1.0
197202017300060039,1972,3,39.0,38.9,-74.1,6.5,,6.6,,3,BUTTERFISH,1.0
197202017400010079,1972,3,84.0,39.183333000000005,-72.916667,8.3,,8.9,,3,BUTTERFISH,4.0
197202017400030037,1972,3,62.0,39.033333,-73.333333,5.7,,10.0,,3,BUTTERFISH,18.0
197202017400040085,1972,3,97.0,38.55,-73.366667,8.1,,10.6,,3,BUTTERFISH,1.0
197202017500010081,1972,3,117.0,39.066666999999995,-72.8,8.4,,11.9,,3,BUTTERFISH,1.0
197202017500020084,1972,3,124.0,38.8,-73.06666700000001,8.8,,10.3,,3,BUTTERFISH,95.0
197303010200010070,1973,3,64.0,39.466667,-72.766667,6.7,,7.3,,3,BUTTERFISH,1.0
197303010200030050,1973,3,76.0,39.8,-72.43333299999999,7.2,,7.4,,3,BUTTERFISH,10.0
197303010200060034,1973,3,77.0,40.0,-72.0,5.9,,8.1,,3,BUTTERFISH,16.0
197303010200080071,1973,3,86.0,39.433333000000005,-72.633333,6.5,,7.0,,3,BUTTERFISH,27.0
197303010200090069,1973,3,,39.683333000000005,-72.6,0.0,,,,3,BUTTERFISH,1.0
197303010200100051,1973,3,88.0,39.8,-72.3,6.8,,7.7,,3,BUTTERFISH,17.0
197303010200130037,1973,3,60.0,40.183333000000005,-71.983333,7.0,,7.9,,3,BUTTERFISH,3.0
197303010300010074,1973,3,131.0,39.183333000000005,-72.68333299999999,10.3,,10.7,,3,BUTTERFISH,431.0
197303010300020072,1973,3,126.0,39.35,-72.55,7.1,,9.9,,3,BUTTERFISH,161.0
197303010300030033,1973,3,120.0,39.866667,-71.983333,7.7,,10.1,,1,BUTTERFISH,517.0
197303010300040054,1973,3,150.0,39.583333,-72.116667,9.4,,13.7,,2,BUTTERFISH,8.0
197303010300050052,1973,3,120.0,39.766667,-72.083333,6.2,,10.7,,3,BUTTERFISH,576.0
197303010300060053,1973,3,152.0,39.75,-71.983333,6.5,,12.0,,2,BUTTERFISH,974.0
197303010400030032,1973,3,211.0,39.866667,-71.75,11.8,,12.4,,3,BUTTERFISH,5429.0
197303010600010036,1973,3,83.0,40.15,-71.8,6.7,,7.8,,3,BUTTERFISH,6.0
197303010600020024,1973,3,,40.3,-71.383333,0.0,,,,3,BUTTERFISH,55.0
197303010600030013,1973,3,,40.466667,-70.68333299999999,0.0,,,,3,BUTTERFISH,31.0
197303010600050012,1973,3,,40.55,-70.883333,0.0,,,,3,BUTTERFISH,22.0
197303010600090025,1973,3,88.0,40.133333,-70.45,8.0,,12.6,,3,BUTTERFISH,342.0
197303010600100023,1973,3,80.0,40.383333,-71.283333,7.2,,13.4,,3,BUTTERFISH,106.0
197303010600110022,1973,3,,40.416667,-71.3,0.0,,,,3,BUTTERFISH,52.0
197303010600120018,1973,3,86.0,40.433333000000005,-70.9,5.1,,11.3,,3,BUTTERFISH,69.0
197303010700010017,1973,3,160.0,40.083333,-70.95,10.0,,13.7,,3,BUTTERFISH,2.0
197303010700020029,1973,3,124.0,40.083333,-70.616667,12.5,,12.9,,3,BUTTERFISH,51.0
197303010700030031,1973,3,163.0,40.1,-71.116667,12.2,,13.0,,3,BUTTERFISH,4055.0
197303010800010026,1973,3,198.0,39.95,-71.416667,9.0,,14.0,,3,BUTTERFISH,570.0
197303011000010159,1973,4,87.0,40.233333,-69.4,5.7,,8.6,,3,BUTTERFISH,6.0
197303011000020014,1973,3,102.0,40.25,-70.333333,0.0,,,,3,BUTTERFISH,11.0
197303011000030151,1973,4,80.0,40.316666999999995,-69.833333,7.2,,8.4,,3,BUTTERFISH,1.0
197303011100010153,1973,4,134.0,40.033333,-69.766667,8.5,,,,3,BUTTERFISH,79.0
197303011100020152,1973,4,121.0,40.083333,-69.883333,7.2,,8.3,,3,BUTTERFISH,80.0
197303011100030158,1973,4,,40.216667,-68.81666700000001,0.0,,,,3,BUTTERFISH,173.0
197303011200010015,1973,3,173.0,39.966667,-70.033333,7.4,,12.2,,3,BUTTERFISH,2.0
197303011200020154,1973,4,167.0,39.983333,-69.25,10.2,,13.6,,3,BUTTERFISH,9.0
